iso3,annee,migrants,pib_pc,ressources,population,n_events,n_deaths,polity2,conflits_pc,deces_pc,log_conflits,log_deces,log_migrants,log_pib,log_ressources,periode,lag_conflits,lag_migrants,lag_pib,lag_polity,lag_ressources,W_lag_migrants,W_log_pib,W_polity2,W_log_ressources,lag_log_conflits
CMR,2024,642948,1480.73097431993,NA,29123744,193,421,-5,0.6626895223361392,1.4455559010544798,0.5084364854482263,0.8942724594783934,13.373820684366478,7.3002911463964475,2.0254572289761463,2011-2024,0.7110891636814866,13.348724546629525,7.2917777072928365,NA,NA,12.957869209994666,7.535291340934968,-1.108695652173913,3.1040609962327466,0.7110891636814866
COD,1997,NA,424.966609734203,32.2278074977846,46029902,137,13897,0,0.29763261281764186,30.19124394399102,0.2605415372457013,3.4401374126070703,NA,6.052010600506713,3.5033871005865214,1996-2010,0.3794004454655446,13.525131414503598,6.1258900708918995,0,3.6189674124323696,12.64370359910407,6.478822386006083,-2.75,2.872521704176034,0.3794004454655446
COD,1998,NA,406.859287635037,32.1829001126895,47297600,118,7717,0,0.24948411758736172,16.315838435776868,0.2227307601975679,2.85162159919299,NA,6.008467395037538,3.5020346863884004,1996-2010,0.2605415372457013,13.525131414503598,6.052010600506713,0,3.5033871005865214,12.64370359910407,6.493204813476376,-2.25,2.75941735174406,0.2605415372457013
COD,1999,NA,376.62289344811,28.4965787872588,48912971,168,7849,0,0.3434671756086949,16.04686822233718,0.2952537167754599,2.835966504883567,NA,5.9312444042004655,3.3842742833070885,1996-2010,0.2227307601975679,13.525131414503598,6.008467395037538,0,3.5020346863884004,12.64370359910407,6.496741015593463,-2.25,2.5734137355340385,0.2227307601975679
COD,2000,744387,339.52682222392,7.51126046065517,50507442,115,3055,0,0.22768921855119884,6.048613588468804,0.20513371833926503,1.9528309433673205,13.520317683254904,5.827552948955835,2.1413900468529294,1996-2010,0.2952537167754599,13.525131414503598,5.9312444042004655,0,3.3842742833070885,12.64370359910407,6.5026656194509656,-2,2.714884882084679,0.2952537167754599
COD,2001,720111.4,322.033920024307,18.4200094895652,52132646,66,1490,0,0.12660013458745217,2.858093947504602,0.1192043669418567,1.3501732655360896,13.487162589919278,5.774656881686757,2.9663039515121428,1996-2010,0.20513371833926503,13.520317683254904,5.827552948955835,0,2.1413900468529294,12.4310074101106,6.523926182542485,-1.25,2.6631934059338245,0.20513371833926503
COD,2002,695835.8,321.547848190451,18.8676859222972,53750524,136,7945,0,0.25302078915546944,14.781251248825034,0.22555726728105788,2.758822605609098,13.452870429062555,5.773146360567969,2.9890945889007647,1996-2010,0.1192043669418567,13.487162589919278,5.774656881686757,0,2.9663039515121428,12.441957754797949,6.56929406540731,-0.375,2.736322937043097,0.1192043669418567
COD,2003,671560.2,329.709536540469,29.5533566420657,55343867,82,4324,1,0.1481645653709019,7.812970495899753,0.13816463725001993,2.1762245563188585,13.417360430033007,5.798212074562216,3.419474553299301,1996-2010,0.22555726728105788,13.452870429062555,5.773146360567969,0,2.9890945889007647,12.450119308787375,6.564472217104452,-0.875,2.927062321883722,0.22555726728105788
COD,2004,647284.6,341.714925751419,24.0864214623167,56997741,31,782,3,0.05438812039936811,1.3719841984614793,0.052960618010079286,0.8637268194191412,13.38054289803248,5.833976839031822,3.2223267221596186,1996-2010,0.13816463725001993,13.417360430033007,5.798212074562216,1,3.419474553299301,12.455683172905394,6.599651027768929,-0.625,2.792162305957538,0.13816463725001993
COD,2005,623009,351.708486411683,23.7428655133964,58775724,25,305,4,0.042534567502732934,0.5189217235333418,0.04165483241709874,0.4180006907080516,13.342317849005134,5.862802668877996,3.2085371853742046,1996-2010,0.052960618010079286,13.38054289803248,5.833976839031822,3,3.2223267221596186,12.45876577796853,6.633293011613156,-0.125,2.800876968285977,0.052960618010079286
